Date,time,reason,now,req,final,item_name
1/20/2026,9:35:33,auto_outfeed_ok,130.5,60,121.5,KRISCO
1/20/2026,9:44:14,auto_outfeed_ok,121,60,112.5,KRISCO
1/20/2026,9:53:20,auto_outfeed_ok,112,60,103.5,KRISCO
1/20/2026,10:01:48,auto_outfeed_ok,103.5,60,95,KRISCO
1/20/2026,10:05:36,auto_in_ok,95,180,179.5,KRISCO
1/20/2026,10:10:10,auto_outfeed_ok,179,60,169,KRISCO
1/20/2026,10:20:04,auto_outfeed_ok,168.5,60,159,KRISCO
1/20/2026,10:29:46,auto_outfeed_ok,158.5,60,149.5,KRISCO
1/20/2026,10:39:19,auto_outfeed_ok,149,60,139,KRISCO
1/20/2026,10:48:53,auto_outfeed_ok,139,60,129.5,KRISCO
1/20/2026,10:57:59,auto_outfeed_ok,129,60,120,KRISCO
1/20/2026,11:07:15,auto_outfeed_ok,120,60,111,KRISCO
1/20/2026,11:16:25,auto_outfeed_ok,110,60,102,KRISCO
1/20/2026,11:25:20,auto_outfeed_ok,101.5,60,92.5,KRISCO
1/20/2026,11:29:14,auto_in_ok,92,180,179.5,KRISCO
1/20/2026,11:34:28,auto_outfeed_ok,179,60,169,KRISCO
1/20/2026,11:44:30,auto_outfeed_ok,168.5,60,159,KRISCO
1/20/2026,11:54:13,auto_outfeed_ok,158.5,60,149,KRISCO
1/20/2026,12:03:49,auto_outfeed_ok,148.5,60,139,KRISCO
1/20/2026,12:13:14,auto_outfeed_ok,138,60,129.5,KRISCO
1/20/2026,12:22:36,auto_outfeed_ok,129,60,120,KRISCO
1/20/2026,12:31:54,auto_outfeed_ok,120,60,110.5,KRISCO
1/20/2026,12:41:02,auto_outfeed_ok,110,60,101,KRISCO
1/20/2026,12:50:05,auto_outfeed_ok,101,60,92,KRISCO
1/20/2026,12:54:00,auto_in_ok,92,180,179,KRISCO
1/23/2026,14:13:29,auto_outfeed_ok,178,60,168.5,KRISCO
1/23/2026,14:28:31,auto_outfeed_ok,168,60,158,KRISCO
1/23/2026,14:43:23,auto_outfeed_ok,158.5,60,149,KRISCO
1/23/2026,14:57:43,auto_outfeed_ok,149,60,139,KRISCO
1/23/2026,15:11:50,auto_outfeed_ok,139.5,60,130,KRISCO
1/23/2026,15:25:32,auto_outfeed_ok,130,60,121,KRISCO
1/23/2026,15:38:44,auto_outfeed_ok,121,60,111.5,KRISCO
1/23/2026,15:52:43,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/23/2026,16:07:02,auto_outfeed_ok,102.5,60,93.5,KRISCO
1/23/2026,16:10:56,auto_in_ok,93.5,180,179.5,KRISCO
1/23/2026,16:21:17,auto_outfeed_ok,179,60,169.5,KRISCO
1/23/2026,16:36:33,auto_outfeed_ok,169,60,159.5,KRISCO
1/23/2026,16:51:06,auto_outfeed_ok,159,60,149.5,KRISCO
1/23/2026,17:05:58,auto_outfeed_ok,149,60,140,KRISCO
1/23/2026,17:20:42,auto_outfeed_ok,139.5,60,130.5,KRISCO
1/23/2026,17:35:14,auto_outfeed_ok,130,60,121,KRISCO
1/23/2026,17:49:56,auto_outfeed_ok,120.5,60,111.5,KRISCO
1/23/2026,18:04:31,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/23/2026,18:18:49,auto_outfeed_ok,102,60,93,KRISCO
1/23/2026,18:22:43,auto_in_ok,93,180,179.5,KRISCO
1/23/2026,18:32:57,auto_outfeed_ok,179,60,169,KRISCO
1/23/2026,18:48:35,auto_outfeed_ok,169,60,159.5,KRISCO
1/23/2026,19:01:05,auto_outfeed_ok,159,60,149.5,KRISCO
1/23/2026,19:14:35,auto_outfeed_ok,149.5,60,140,KRISCO
1/23/2026,19:27:18,auto_outfeed_ok,139.5,60,130.5,KRISCO
1/23/2026,19:39:47,auto_outfeed_ok,130.5,60,121,KRISCO
1/23/2026,19:52:32,auto_outfeed_ok,121,60,111.5,KRISCO
1/23/2026,20:04:55,auto_outfeed_ok,111.5,60,102,KRISCO
1/23/2026,20:17:37,auto_outfeed_ok,102.5,60,93.5,KRISCO
1/23/2026,20:21:30,auto_in_ok,93.5,180,179.5,KRISCO
1/23/2026,20:30:35,auto_outfeed_ok,179,60,169,KRISCO
1/23/2026,20:44:18,auto_outfeed_ok,169,60,159.5,KRISCO
1/23/2026,20:57:29,auto_outfeed_ok,159,60,149,KRISCO
1/24/2026,4:47:28,auto_in_ok,150,180,179,KRISCO
1/25/2026,23:03:47,auto_outfeed_ok,179,60,127,KRISCO
1/26/2026,6:02:39,auto_outfeed_ok,127,60,115.5,KRISCO
1/26/2026,6:12:57,auto_outfeed_ok,115.5,60,107,KRISCO
1/26/2026,6:22:48,auto_outfeed_ok,107,60,98.5,KRISCO
1/26/2026,6:41:28,auto_in_ok,98,180,179.5,KRISCO
1/26/2026,6:42:23,auto_outfeed_ok,179.5,60,163,KRISCO
1/26/2026,6:53:02,auto_outfeed_ok,163,60,154,KRISCO
1/26/2026,7:04:27,auto_outfeed_ok,154,60,143.5,KRISCO
1/26/2026,7:14:27,auto_outfeed_ok,143.5,60,134.5,KRISCO
1/26/2026,7:24:07,auto_outfeed_ok,134.5,60,125.5,KRISCO
1/26/2026,7:33:27,auto_outfeed_ok,125.5,60,116.5,KRISCO
1/26/2026,7:42:45,auto_outfeed_ok,116.5,60,107.5,KRISCO
1/26/2026,7:51:22,auto_outfeed_ok,107,60,99,KRISCO
1/26/2026,7:55:01,auto_in_ok,99,180,179.5,KRISCO
1/26/2026,7:59:57,auto_outfeed_ok,179,60,169.5,KRISCO
1/26/2026,8:09:22,auto_outfeed_ok,169.5,60,160,KRISCO
1/26/2026,8:18:25,auto_outfeed_ok,159.5,60,150.5,KRISCO
1/26/2026,8:27:24,auto_outfeed_ok,150,60,141,KRISCO
1/26/2026,8:36:20,auto_outfeed_ok,141,60,131.5,KRISCO
1/26/2026,8:45:08,auto_outfeed_ok,131.5,60,122.5,KRISCO
1/26/2026,8:53:46,auto_outfeed_ok,122,60,113,KRISCO
1/26/2026,9:02:15,auto_outfeed_ok,113,60,104,KRISCO
1/26/2026,9:10:52,auto_outfeed_ok,104,60,95.5,KRISCO
1/26/2026,9:14:42,auto_in_ok,95.5,180,180,KRISCO
1/26/2026,9:18:59,auto_outfeed_ok,180,60,170,KRISCO
1/26/2026,9:27:51,auto_outfeed_ok,170,60,160,KRISCO
1/26/2026,9:36:51,auto_outfeed_ok,160,60,150,KRISCO
1/26/2026,9:45:36,auto_outfeed_ok,150,60,141,KRISCO
1/26/2026,9:54:02,auto_outfeed_ok,140.5,60,132,KRISCO
1/26/2026,10:02:13,auto_outfeed_ok,131.5,60,122.5,KRISCO
1/26/2026,10:10:25,auto_outfeed_ok,122.5,60,113.5,KRISCO
1/26/2026,10:18:33,auto_outfeed_ok,113,60,104.5,KRISCO
1/26/2026,10:26:26,auto_outfeed_ok,104,60,95.5,KRISCO
1/26/2026,10:30:15,auto_in_ok,95.5,180,179.5,KRISCO
1/26/2026,10:34:01,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/26/2026,10:42:39,auto_outfeed_ok,169,60,159.5,KRISCO
1/26/2026,10:50:46,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/26/2026,10:58:47,auto_outfeed_ok,149.5,60,140,KRISCO
1/26/2026,11:06:54,auto_outfeed_ok,140,60,130.5,KRISCO
1/26/2026,11:14:45,auto_outfeed_ok,130,60,121,KRISCO
1/26/2026,11:22:32,auto_outfeed_ok,121,60,111.5,KRISCO
1/26/2026,11:30:15,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/26/2026,11:37:46,auto_outfeed_ok,102.5,60,93,KRISCO
1/26/2026,11:41:41,auto_in_ok,93,180,179,KRISCO
1/26/2026,11:45:15,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/26/2026,11:53:33,auto_outfeed_ok,169,60,159,KRISCO
1/26/2026,12:01:50,auto_outfeed_ok,159,60,149,KRISCO
1/26/2026,12:09:54,auto_outfeed_ok,148,60,139,KRISCO
1/26/2026,12:17:52,auto_outfeed_ok,138.5,60,129,KRISCO
1/26/2026,12:25:33,auto_outfeed_ok,129,60,119.5,KRISCO
1/26/2026,12:32:50,auto_outfeed_ok,119.5,60,110,KRISCO
1/26/2026,12:40:12,auto_outfeed_ok,110,60,100.5,KRISCO
1/26/2026,12:43:48,auto_in_ok,100,180,179.5,KRISCO
1/26/2026,12:47:45,auto_outfeed_ok,179.5,60,169,KRISCO
1/26/2026,12:55:55,auto_outfeed_ok,168.5,60,158.5,KRISCO
1/26/2026,13:04:03,auto_outfeed_ok,158,60,148,KRISCO
1/26/2026,13:11:55,auto_outfeed_ok,148,60,138.5,KRISCO
1/26/2026,13:19:32,auto_outfeed_ok,138,60,128,KRISCO
1/26/2026,13:27:32,auto_outfeed_ok,128,60,118.5,KRISCO
1/26/2026,13:35:17,auto_outfeed_ok,118,60,108.5,KRISCO
1/26/2026,13:42:53,auto_outfeed_ok,108,60,99,KRISCO
1/26/2026,13:46:32,auto_in_ok,99,180,179.5,KRISCO
1/26/2026,13:50:23,auto_outfeed_ok,179,60,168,KRISCO
1/26/2026,13:58:43,auto_outfeed_ok,168.5,60,158.5,KRISCO
1/26/2026,14:06:55,auto_outfeed_ok,158,60,148,KRISCO
1/26/2026,14:14:56,auto_outfeed_ok,148,60,138,KRISCO
1/26/2026,14:23:05,auto_outfeed_ok,137.5,60,128,KRISCO
1/26/2026,14:30:52,auto_outfeed_ok,128,60,118,KRISCO
1/26/2026,14:38:46,auto_outfeed_ok,118,60,108.5,KRISCO
1/26/2026,14:46:29,auto_outfeed_ok,108.5,60,99,KRISCO
1/26/2026,14:50:10,auto_in_ok,99,180,179.5,KRISCO
1/26/2026,14:54:05,auto_outfeed_ok,179.5,60,169,KRISCO
1/26/2026,15:02:27,auto_outfeed_ok,168.5,60,158.5,KRISCO
1/26/2026,15:10:37,auto_outfeed_ok,158,60,148,KRISCO
1/26/2026,15:18:34,auto_outfeed_ok,148,60,137.5,KRISCO
1/26/2026,15:26:42,auto_outfeed_ok,137.5,60,127.5,KRISCO
1/26/2026,15:34:31,auto_outfeed_ok,127.5,60,118,KRISCO
1/26/2026,15:42:16,auto_outfeed_ok,118,60,108.5,KRISCO
1/26/2026,15:49:48,auto_outfeed_ok,108,60,98.5,KRISCO
1/26/2026,15:53:29,auto_in_ok,98.5,180,179.5,KRISCO
1/26/2026,15:57:21,auto_outfeed_ok,179.5,60,169,KRISCO
1/26/2026,16:05:31,auto_outfeed_ok,168.5,60,158,KRISCO
1/26/2026,16:13:40,auto_outfeed_ok,158,60,148.5,KRISCO
1/26/2026,16:21:23,auto_outfeed_ok,148,60,138,KRISCO
1/26/2026,16:29:16,auto_outfeed_ok,138,60,128,KRISCO
1/26/2026,16:36:59,auto_outfeed_ok,128,60,118,KRISCO
1/26/2026,16:44:44,auto_outfeed_ok,118,60,108.5,KRISCO
1/26/2026,16:52:18,auto_outfeed_ok,108,60,99,KRISCO
1/26/2026,16:55:59,auto_in_ok,99,180,179.5,KRISCO
1/26/2026,16:59:40,auto_outfeed_ok,179.5,60,169,KRISCO
1/26/2026,17:07:35,auto_outfeed_ok,169,60,159,KRISCO
1/26/2026,17:15:24,auto_outfeed_ok,158.5,60,148.5,KRISCO
1/26/2026,17:23:11,auto_outfeed_ok,148.5,60,138.5,KRISCO
1/26/2026,17:30:54,auto_outfeed_ok,138.5,60,128,KRISCO
1/26/2026,17:38:41,auto_outfeed_ok,128.5,60,119,KRISCO
1/26/2026,17:46:12,auto_outfeed_ok,118.5,60,109.5,KRISCO
1/26/2026,17:53:54,auto_outfeed_ok,109,60,99,KRISCO
1/26/2026,17:57:33,auto_in_ok,99.5,180,179.5,KRISCO
1/26/2026,18:01:27,auto_outfeed_ok,179,60,168,KRISCO
1/26/2026,18:09:41,auto_outfeed_ok,168.5,60,158,KRISCO
1/26/2026,18:17:53,auto_outfeed_ok,158,60,147.5,KRISCO
1/26/2026,18:25:56,auto_outfeed_ok,147.5,60,137,KRISCO
1/26/2026,18:33:56,auto_outfeed_ok,137,60,127,KRISCO
1/26/2026,18:41:54,auto_outfeed_ok,126.5,60,117,KRISCO
1/26/2026,18:49:30,auto_outfeed_ok,117,60,107.5,KRISCO
1/26/2026,18:57:05,auto_outfeed_ok,107.5,60,98,KRISCO
1/26/2026,19:00:49,auto_in_ok,98,180,179.5,KRISCO
1/26/2026,19:04:34,auto_outfeed_ok,179,60,169,KRISCO
1/26/2026,19:12:51,auto_outfeed_ok,168.5,60,158.5,KRISCO
1/26/2026,19:20:58,auto_outfeed_ok,158.5,60,148.5,KRISCO
1/26/2026,19:29:12,auto_outfeed_ok,148,60,138,KRISCO
1/26/2026,19:39:16,auto_outfeed_ok,138,60,128.5,KRISCO
1/26/2026,19:47:13,auto_outfeed_ok,128.5,60,118.5,KRISCO
1/26/2026,19:55:04,auto_outfeed_ok,118.5,60,109,KRISCO
1/26/2026,20:02:39,auto_outfeed_ok,109,60,100,KRISCO
1/26/2026,20:06:18,auto_in_ok,100,180,179,KRISCO
1/26/2026,20:10:17,auto_outfeed_ok,179,60,170,KRISCO
1/26/2026,20:19:12,auto_outfeed_ok,169.5,60,159.5,KRISCO
1/26/2026,20:27:29,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/26/2026,20:35:33,auto_outfeed_ok,149,60,139,KRISCO
1/26/2026,20:43:42,auto_outfeed_ok,139,60,130,KRISCO
1/26/2026,20:51:55,auto_outfeed_ok,130,60,120,KRISCO
1/28/2026,6:11:11,auto_outfeed_ok,120.5,60,111.5,KRISCO
1/28/2026,6:20:25,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/28/2026,6:28:41,auto_outfeed_ok,102.5,60,93.5,KRISCO
1/28/2026,6:32:35,auto_in_ok,93.5,180,180,KRISCO
1/28/2026,6:37:40,auto_outfeed_ok,179.5,60,170,KRISCO
1/28/2026,6:47:50,auto_outfeed_ok,169.5,60,159,KRISCO
1/28/2026,6:57:54,auto_outfeed_ok,159,60,150,KRISCO
1/28/2026,7:07:30,auto_outfeed_ok,149.5,60,140,KRISCO
1/28/2026,7:17:07,auto_outfeed_ok,140.5,60,130,KRISCO
1/28/2026,7:26:47,auto_outfeed_ok,130.5,60,121.5,KRISCO
1/28/2026,7:36:08,auto_outfeed_ok,121.5,60,112.5,KRISCO
1/28/2026,7:45:13,auto_outfeed_ok,112.5,60,103,KRISCO
1/28/2026,7:54:43,auto_outfeed_ok,103,60,94,KRISCO
1/28/2026,7:58:35,auto_in_ok,94,180,179.5,KRISCO
1/28/2026,8:03:54,auto_outfeed_ok,179,60,169.5,KRISCO
1/28/2026,8:13:53,auto_outfeed_ok,169,60,159.5,KRISCO
1/28/2026,8:23:44,auto_outfeed_ok,159,60,149.5,KRISCO
1/28/2026,8:33:40,auto_outfeed_ok,149.5,60,140,KRISCO
1/28/2026,8:43:20,auto_outfeed_ok,139.5,60,130,KRISCO
1/28/2026,8:52:31,auto_outfeed_ok,130.5,60,121.5,KRISCO
1/28/2026,9:01:45,auto_outfeed_ok,121.5,60,112,KRISCO
1/28/2026,9:12:53,auto_outfeed_ok,112,60,103,KRISCO
1/28/2026,9:23:14,auto_outfeed_ok,103,60,94.5,KRISCO
1/28/2026,9:27:06,auto_in_ok,94.5,180,179.5,KRISCO
1/28/2026,9:33:07,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/28/2026,9:44:11,auto_outfeed_ok,169,60,159.5,KRISCO
1/28/2026,9:54:52,auto_outfeed_ok,159.5,60,150,KRISCO
1/28/2026,10:05:33,auto_outfeed_ok,149,60,140,KRISCO
1/28/2026,10:16:05,auto_outfeed_ok,140,60,131,KRISCO
1/28/2026,10:26:27,auto_outfeed_ok,130.5,60,123.5,KRISCO
1/28/2026,10:36:55,auto_outfeed_ok,121,60,112,KRISCO
1/28/2026,10:47:07,auto_outfeed_ok,112,60,103,KRISCO
1/28/2026,10:56:54,auto_outfeed_ok,103,60,94,KRISCO
1/28/2026,11:00:44,auto_in_ok,94,180,179.5,KRISCO
1/28/2026,11:06:44,auto_outfeed_ok,179,60,169,KRISCO
1/28/2026,11:17:25,auto_outfeed_ok,169,60,159.5,KRISCO
1/28/2026,11:28:01,auto_outfeed_ok,159,60,149,KRISCO
1/28/2026,11:38:46,auto_outfeed_ok,149,60,140,KRISCO
1/28/2026,11:49:09,auto_outfeed_ok,140,60,130.5,KRISCO
1/28/2026,11:59:46,auto_outfeed_ok,130,60,121,KRISCO
1/28/2026,12:10:03,auto_outfeed_ok,121,60,111.5,KRISCO
1/28/2026,12:20:30,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/28/2026,12:30:25,auto_outfeed_ok,102,60,93,KRISCO
1/28/2026,12:34:22,auto_in_ok,93,180,179.5,KRISCO
1/28/2026,12:40:27,auto_outfeed_ok,179,60,169,KRISCO
1/28/2026,12:51:42,auto_outfeed_ok,168.5,60,158.5,KRISCO
1/28/2026,13:03:09,auto_outfeed_ok,158,60,148,KRISCO
1/28/2026,13:14:23,auto_outfeed_ok,148,60,138,KRISCO
1/28/2026,13:25:23,auto_outfeed_ok,138,60,128,KRISCO
1/28/2026,13:36:23,auto_outfeed_ok,128,60,118,KRISCO
1/28/2026,13:47:10,auto_outfeed_ok,118,60,108.5,KRISCO
1/28/2026,13:57:38,auto_outfeed_ok,108.5,60,99,KRISCO
1/28/2026,14:01:20,auto_in_ok,99.5,180,179.5,KRISCO
1/28/2026,14:08:00,auto_outfeed_ok,179,60,169,KRISCO
1/28/2026,14:19:34,auto_outfeed_ok,168.5,60,158,KRISCO
1/28/2026,14:30:41,auto_outfeed_ok,158.5,60,148,KRISCO
1/28/2026,14:42:49,auto_outfeed_ok,148,60,139,KRISCO
1/28/2026,14:56:03,auto_outfeed_ok,139.1,60,129.5,KRISCO
1/28/2026,15:09:22,auto_outfeed_ok,129,60,120,KRISCO
1/28/2026,15:22:41,auto_outfeed_ok,120,60,110.5,KRISCO
1/28/2026,15:35:37,auto_outfeed_ok,110.5,60,101.5,KRISCO
1/28/2026,15:48:20,auto_outfeed_ok,101.5,60,93,KRISCO
1/28/2026,15:52:18,auto_in_ok,93,180,179.5,KRISCO
1/28/2026,16:00:51,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/28/2026,16:15:37,auto_outfeed_ok,169,60,159.5,KRISCO
1/28/2026,16:29:21,auto_outfeed_ok,159,60,149,KRISCO
1/28/2026,16:43:05,auto_outfeed_ok,149,60,139,KRISCO
1/28/2026,16:56:24,auto_outfeed_ok,139,60,129.5,KRISCO
1/28/2026,17:09:27,auto_outfeed_ok,129.5,60,120,KRISCO
1/28/2026,17:22:29,auto_outfeed_ok,120,60,110.5,KRISCO
1/28/2026,17:35:47,auto_outfeed_ok,112.5,60,101,KRISCO
1/28/2026,17:48:38,auto_outfeed_ok,101,60,92,KRISCO
1/28/2026,17:52:39,auto_in_ok,92,180,179.5,KRISCO
1/28/2026,18:01:13,auto_outfeed_ok,179,60,169,KRISCO
1/28/2026,18:15:17,auto_outfeed_ok,169,60,159,KRISCO
1/28/2026,18:28:59,auto_outfeed_ok,158.5,60,149,KRISCO
1/28/2026,18:42:42,auto_outfeed_ok,149,60,139,KRISCO
1/28/2026,18:56:20,auto_outfeed_ok,139,60,129.5,KRISCO
1/28/2026,19:09:34,auto_outfeed_ok,129.5,60,120,KRISCO
1/28/2026,19:25:10,auto_outfeed_ok,120,60,111,KRISCO
1/28/2026,19:37:42,auto_outfeed_ok,111,60,102.5,KRISCO
1/28/2026,19:50:39,auto_outfeed_ok,102.5,60,93.5,KRISCO
1/28/2026,19:54:38,auto_in_ok,93,180,179.5,KRISCO
1/28/2026,20:04:11,auto_outfeed_ok,179.5,60,169,KRISCO
1/28/2026,20:18:26,auto_outfeed_ok,169.5,60,159.5,KRISCO
1/28/2026,20:31:59,auto_outfeed_ok,160,60,150,KRISCO
1/28/2026,20:45:41,auto_outfeed_ok,150,60,140,KRISCO
1/28/2026,21:00:53,auto_outfeed_ok,140.5,60,131,KRISCO
1/28/2026,21:14:15,auto_outfeed_ok,131,60,121.5,KRISCO
1/30/2026,6:06:01,auto_outfeed_ok,121.5,60,112.5,KRISCO
1/30/2026,6:22:08,auto_outfeed_ok,112.5,60,103,KRISCO
1/30/2026,6:33:35,auto_outfeed_ok,103.5,60,94.5,KRISCO
1/30/2026,6:37:26,auto_in_ok,94.5,180,179.5,KRISCO
1/30/2026,6:43:40,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/30/2026,6:54:49,auto_outfeed_ok,169,60,159.5,KRISCO
1/30/2026,7:05:58,auto_outfeed_ok,159.5,60,150,KRISCO
1/30/2026,7:16:39,auto_outfeed_ok,150,60,140.5,KRISCO
1/30/2026,7:26:49,auto_outfeed_ok,140.5,60,131,KRISCO
1/30/2026,7:36:59,auto_outfeed_ok,131.5,60,122,KRISCO
1/30/2026,7:47:29,auto_outfeed_ok,122,60,113,KRISCO
1/30/2026,7:57:55,auto_outfeed_ok,113,60,104,KRISCO
1/30/2026,8:07:42,auto_outfeed_ok,104,60,95,KRISCO
1/30/2026,8:11:32,auto_in_ok,95,180,179.5,KRISCO
1/30/2026,8:17:27,auto_outfeed_ok,179,60,169.5,KRISCO
1/30/2026,8:28:30,auto_outfeed_ok,169,60,159.5,KRISCO
1/30/2026,8:39:13,auto_outfeed_ok,159.5,60,150,KRISCO
1/30/2026,8:49:50,auto_outfeed_ok,149,60,140,KRISCO
1/30/2026,9:00:13,auto_outfeed_ok,140,60,131,KRISCO
1/30/2026,9:10:21,auto_outfeed_ok,131,60,122,KRISCO
1/30/2026,9:20:17,auto_outfeed_ok,122,60,113,KRISCO
1/30/2026,9:30:07,auto_outfeed_ok,113,60,104,KRISCO
1/30/2026,9:39:58,auto_outfeed_ok,104,60,95.5,KRISCO
1/30/2026,9:43:47,auto_in_ok,95.5,180,179.5,KRISCO
1/30/2026,9:49:43,auto_outfeed_ok,179,60,169,KRISCO
1/30/2026,10:00:46,auto_outfeed_ok,169,60,160,KRISCO
1/30/2026,10:10:54,auto_outfeed_ok,159.5,60,150,KRISCO
1/30/2026,10:21:30,auto_outfeed_ok,150,60,140.5,KRISCO
1/30/2026,10:31:56,auto_outfeed_ok,140.5,60,131,KRISCO
1/30/2026,10:42:10,auto_outfeed_ok,131,60,122,KRISCO
1/30/2026,10:52:08,auto_outfeed_ok,122,60,113,KRISCO
1/30/2026,11:02:20,auto_outfeed_ok,113,60,104,KRISCO
1/30/2026,11:12:06,auto_outfeed_ok,103.5,60,95,KRISCO
1/30/2026,11:15:55,auto_in_ok,95,180,179.5,KRISCO
1/30/2026,11:21:25,auto_outfeed_ok,179,60,169.5,KRISCO
1/30/2026,11:32:07,auto_outfeed_ok,169.5,60,159,KRISCO
1/30/2026,11:42:54,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/30/2026,11:53:43,auto_outfeed_ok,149.5,60,140,KRISCO
1/30/2026,12:04:17,auto_outfeed_ok,140,60,130,KRISCO
1/30/2026,12:14:54,auto_outfeed_ok,130,60,121,KRISCO
1/30/2026,12:25:04,auto_outfeed_ok,120.5,60,112,KRISCO
1/30/2026,12:35:07,auto_outfeed_ok,111.5,60,102.5,KRISCO
1/30/2026,12:45:06,auto_outfeed_ok,102.5,60,94,KRISCO
1/30/2026,12:48:58,auto_in_ok,94,180,179.5,KRISCO
1/30/2026,12:54:25,auto_outfeed_ok,179,60,169,KRISCO
1/30/2026,13:05:10,auto_outfeed_ok,169,60,159,KRISCO
1/30/2026,13:15:36,auto_outfeed_ok,159,60,149,KRISCO
1/30/2026,13:25:55,auto_outfeed_ok,149.4,60,139.5,KRISCO
1/30/2026,13:35:54,auto_outfeed_ok,139,60,129,KRISCO
1/30/2026,13:45:52,auto_outfeed_ok,129.5,60,120,KRISCO
1/30/2026,13:55:39,auto_outfeed_ok,120,60,111,KRISCO
1/30/2026,14:05:25,auto_outfeed_ok,110.5,60,101.5,KRISCO
1/30/2026,14:15:16,auto_outfeed_ok,101.5,60,92,KRISCO
1/30/2026,14:19:13,auto_in_ok,92,180,179.5,KRISCO
1/30/2026,14:24:51,auto_outfeed_ok,179,60,169,KRISCO
1/30/2026,14:35:25,auto_outfeed_ok,169,60,159,KRISCO
1/30/2026,14:45:51,auto_outfeed_ok,158.5,60,148.5,KRISCO
1/30/2026,14:56:16,auto_outfeed_ok,148.5,60,139,KRISCO
1/30/2026,15:06:05,auto_outfeed_ok,138,60,129,KRISCO
1/30/2026,15:16:04,auto_outfeed_ok,129,60,119,KRISCO
1/30/2026,15:26:08,auto_outfeed_ok,119.5,60,110,KRISCO
1/30/2026,15:35:54,auto_outfeed_ok,110,60,101,KRISCO
1/30/2026,15:40:54,auto_in_ok,100.5,180,179.5,KRISCO
2/2/2026,6:32:08,auto_outfeed_ok,180,60,128,KRISCO
2/3/2026,5:44:13,auto_outfeed_ok,128,60,112,KRISCO
2/3/2026,6:07:42,auto_outfeed_ok,112,60,103,KRISCO
2/3/2026,6:17:39,auto_outfeed_ok,103,60,93.5,KRISCO
2/3/2026,6:31:25,auto_in_ok,93.5,180,179.5,KRISCO
2/3/2026,6:32:18,auto_outfeed_ok,179.5,60,163.5,KRISCO
2/3/2026,6:41:10,auto_outfeed_ok,163.5,60,153,KRISCO
2/3/2026,6:49:51,auto_outfeed_ok,153.5,60,144,KRISCO
2/3/2026,6:58:29,auto_outfeed_ok,144,60,134.5,KRISCO
2/3/2026,7:07:05,auto_outfeed_ok,134,60,125,KRISCO
2/3/2026,7:15:48,auto_outfeed_ok,124.5,60,115,KRISCO
2/3/2026,7:24:14,auto_outfeed_ok,115,60,106,KRISCO
2/3/2026,7:32:40,auto_outfeed_ok,106,60,96.5,KRISCO
2/3/2026,7:36:25,auto_in_ok,96.5,180,179,KRISCO
2/3/2026,7:40:46,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,7:49:56,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,7:58:41,auto_outfeed_ok,158.5,60,149.5,KRISCO
2/3/2026,8:07:17,auto_outfeed_ok,149,60,140,KRISCO
2/3/2026,8:15:36,auto_outfeed_ok,140,60,130.5,KRISCO
2/3/2026,8:24:03,auto_outfeed_ok,130.5,60,121,KRISCO
2/3/2026,8:32:28,auto_outfeed_ok,121,60,111.5,KRISCO
2/3/2026,8:40:39,auto_outfeed_ok,111.5,60,102.5,KRISCO
2/3/2026,8:48:44,auto_outfeed_ok,102.5,60,93,KRISCO
2/3/2026,8:52:37,auto_in_ok,93.5,180,179.5,KRISCO
2/3/2026,8:56:39,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,9:05:27,auto_outfeed_ok,169,60,159.5,KRISCO
2/3/2026,9:14:03,auto_outfeed_ok,159,60,150,KRISCO
2/3/2026,9:22:26,auto_outfeed_ok,149.5,60,140.5,KRISCO
2/3/2026,9:30:38,auto_outfeed_ok,140.5,60,131,KRISCO
2/3/2026,9:39:04,auto_outfeed_ok,130.5,60,121.5,KRISCO
2/3/2026,9:47:24,auto_outfeed_ok,121.5,60,112,KRISCO
2/3/2026,9:55:41,auto_outfeed_ok,112,60,103,KRISCO
2/3/2026,10:03:44,auto_outfeed_ok,103,60,94,KRISCO
2/3/2026,10:07:36,auto_in_ok,94,180,179.5,KRISCO
2/3/2026,10:11:39,auto_outfeed_ok,179.5,60,169,KRISCO
2/3/2026,10:20:30,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,10:29:06,auto_outfeed_ok,159,60,149.5,KRISCO
2/3/2026,10:37:25,auto_outfeed_ok,149,60,139,KRISCO
2/3/2026,10:46:13,auto_outfeed_ok,139.5,60,129.5,KRISCO
2/3/2026,10:54:34,auto_outfeed_ok,129.5,60,120,KRISCO
